ID,Район,Улица,Комнаты,Площадь,Этаж,Серия,Цена за м2,Цена,Ссылка
tr_56584190,центр,Экспорта 12,5,108,7/7,Рекон.,2407 €,"260,000  €",https://www.ss.lv/msg/ru/real-estate/flats/riga/centre/bclxnb.html
tr_52627519,р-он ул. Латгалес,Латгалес 146,1,24,1/4,Нов.,1662 €,"39,900  €",https://www.ss.lv/msg/ru/real-estate/flats/riga/maskavas-priekshpilseta/cbnpd.html
tr_57287211,Саркандаугава,Целиниеку 14,1,24,3/3,Дов. дом,604 €,"14,499  €",https://www.ss.lv/msg/ru/real-estate/flats/riga/sarkandaugava/bgilo.html
tr_52627569,р-он ул. Латгалес,Латгалес 146,2,30,4/4,Нов.,1633 €,"49,000  €",https://www.ss.lv/msg/ru/real-estate/flats/riga/maskavas-priekshpilseta/enjjn.html
tr_55363792,р-он ул. Латгалес,Латгалес 146,1,30,1/1,Нов.,1533 €,"46,000  €",https://www.ss.lv/msg/ru/real-estate/flats/riga/maskavas-priekshpilseta/ooldl.html
tr_55757872,р-он ул. Латгалес,Латгалес 146,1,30,1/1,Спец. пр.,1633 €,"49,000  €",https://www.ss.lv/msg/ru/real-estate/flats/riga/maskavas-priekshpilseta/bljpkg.html
tr_52627455,р-он ул. Латгалес,Латгалес 146,2,33,2/4,Спец. пр.,1787 €,"59,000  €",https://www.ss.lv/msg/ru/real-estate/flats/riga/maskavas-priekshpilseta/aflpn.html
tr_57220607,Тейка,Бривибас 361,2,43,4/5,Хрущ.,1372 €,"59,000  €",https://www.ss.lv/msg/ru/real-estate/flats/riga/teika/ahdki.html
tr_56764215,центр,Звайгжню 21,2,26,2/5,Рекон.,2381 €,"61,920  €",https://www.ss.lv/msg/ru/real-estate/flats/riga/centre/becooe.html
tr_56111019,Иманта,Акацию 2F,4,78,4/9,Нов.,2611 €,"203,715  €",https://www.ss.lv/msg/ru/real-estate/flats/riga/imanta/beieod.html
tr_56112325,Иманта,Акацию 2F,4,78,5/9,Нов.,2638 €,"205,785  €",https://www.ss.lv/msg/ru/real-estate/flats/riga/imanta/bfobho.html
tr_56251482,р-он ул. Латгалес,Латгалес 146,1,19,1/1,Спец. пр.,1736 €,"33,000  €",https://www.ss.lv/msg/ru/real-estate/flats/riga/maskavas-priekshpilseta/aemox.html
tr_57046113,Пурвциемс,Дзелзавас 63,1,32,1/9,467-я,1125 €,"36,000  €",https://www.ss.lv/msg/ru/real-estate/flats/riga/purvciems/cbiid.html
tr_56597041,центр,Элизабетес 17,-,269,4/4,Рекон.,2936 €,"790,000  €",https://www.ss.lv/msg/ru/real-estate/flats/riga/centre/adhlb.html
tr_56769529,Шампетерис-Плескодале,Калнциема 101,2,39,5/5,Хрущ.,1025 €,"40,000  €",https://www.ss.lv/msg/ru/real-estate/flats/riga/shampeteris-pleskodale/bchnli.html
tr_55870695,центр,Марияс 4,1,18,2/5,Нов.,4988 €,"89,800  €",https://www.ss.lv/msg/ru/real-estate/flats/riga/centre/hhhex.html
tr_56197050,Золитуде,Ростокас 40,1,46,5/6,119-я,1065 €,"49,000  €",https://www.ss.lv/msg/ru/real-estate/flats/riga/zolitude/ffjlx.html
tr_57285262,Плявниеки,Земес 8,2,51,3/9,602-я,1333 €,"68,000  €",https://www.ss.lv/msg/ru/real-estate/flats/riga/plyavnieki/ahehj.html
tr_56894623,Гризинькалнс,Звайгжню 21,2,29,4/6,Рекон.,2400 €,"69,600  €",https://www.ss.lv/msg/ru/real-estate/flats/riga/grizinkalns/bplfnj.html
tr_57281414,центр,Ганибу Д. 14,5,129,1/3,Нов.,2399 €,"309,500  €",https://www.ss.lv/msg/ru/real-estate/flats/riga/centre/bkoex.html
tr_54214878,центр,Катринас Д. 5,5,167,3/5,Спец. пр.,1289 €,"215,340  €",https://www.ss.lv/msg/ru/real-estate/flats/riga/centre/ffgbi.html
tr_56969950,Плявниеки,Ясмуйжас 18k1,3,89,4/10,Нов.,1853 €,"165,000  €",https://www.ss.lv/msg/ru/real-estate/flats/riga/plyavnieki/acdob.html
tr_57287930,Иманта,Даммес 13,2,49,4/9,602-я,1204 €,"59,000  €",https://www.ss.lv/msg/ru/real-estate/flats/riga/imanta/hxohd.html
tr_57096770,Ильгюциемс,Реньгес 2B,2,49,1/5,Лит. пр.,857 €,"42,000  €",https://www.ss.lv/msg/ru/real-estate/flats/riga/ilguciems/akfij.html
tr_57120346,центр,Госпиталю 1,2,46,6/6,Спец. пр.,2065 €,"95,000  €",https://www.ss.lv/msg/ru/real-estate/flats/riga/centre/bfbpe.html
tr_56674912,центр,Антонияс 17A,3,90,4/6,Нов.,4611 €,"415,000  €",https://www.ss.lv/msg/ru/real-estate/flats/riga/centre/cdoik.html
tr_56967522,Яняварти,Яняварту 22,4,76,2/4,Спец. пр.,1302 €,"99,000  €",https://www.ss.lv/msg/ru/real-estate/flats/riga/janjavarti/cggldn.html
tr_57204152,центр,Чака 133,3,83,2/6,Дов. дом,1348 €,"111,957  €",https://www.ss.lv/msg/ru/real-estate/flats/riga/centre/aexcj.html
tr_57232618,Плявниеки,Салнас 4,2,51,2/9,602-я,978 €,"49,900  €",https://www.ss.lv/msg/ru/real-estate/flats/riga/plyavnieki/ahlhj.html
tr_56489497,Агенскалнс,Сабилес 13,2,44,3/3,Нов.,2943 €,"129,500  €",https://www.ss.lv/msg/ru/real-estate/flats/riga/agenskalns/enclb.html
tr_57287699,Тейка,Иерикю 25,2,66,5/5,Спец. пр.,1545 €,"102,000€",https://www.ss.lv/msg/ru/real-estate/flats/riga/teika/aikel.html
tr_57155203,Пурвциемс,Мадонас 19,4,92,8/9,119-я,1084 €,"99,800  €",https://www.ss.lv/msg/ru/real-estate/flats/riga/purvciems/hxmgc.html
tr_57205620,центр,Лиенес 27,1,24,2/2,Дов. дом,787 €,"18,900€",https://www.ss.lv/msg/ru/real-estate/flats/riga/centre/acbnl.html
tr_56916246,центр,Валмиерас 28,3,90,3/5,Рекон.,1888 €,"170,000  €",https://www.ss.lv/msg/ru/real-estate/flats/riga/centre/dbemd.html
tr_57287572,Дрейлини,Валтера 1b,4,81,2/4,Нов.,2382 €,"193,000  €",https://www.ss.lv/msg/ru/real-estate/flats/riga/dreilini/cflili.html
tr_54411119,Дрейлини,Валтера 1B,4,86,2/4,Нов.,2348 €,"202,000  €",https://www.ss.lv/msg/ru/real-estate/flats/riga/dreilini/afkld.html
tr_56842767,Дрейлини,Валтера 1,3,61,6/9,Нов.,2450 €,"149,500  €",https://www.ss.lv/msg/ru/real-estate/flats/riga/dreilini/cfkddi.html
tr_57287509,центр,Калниня 2,4,118,6/6,Дов. дом,2118 €,"250,000  €",https://www.ss.lv/msg/ru/real-estate/flats/riga/centre/adhjj.html
tr_57150920,центр,Клияну 16,1,20,2/9,Нов.,2450 €,"49,000  €",https://www.ss.lv/msg/ru/real-estate/flats/riga/centre/acidf.html
tr_54411210,Дрейлини,Валтера 1,4,81,4/4,Нов.,2351 €,"190,500  €",https://www.ss.lv/msg/ru/real-estate/flats/riga/dreilini/deddc.html
tr_56590018,Агенскалнс,Сабилес 13,2,58,2/3,Нов.,2793 €,"162,000  €",https://www.ss.lv/msg/ru/real-estate/flats/riga/agenskalns/bfxooh.html
tr_57287318,Иманта,Курземес пр. 128,3,62,1/9,602-я,1290 €,"80,000  €",https://www.ss.lv/msg/ru/real-estate/flats/riga/imanta/ebhlm.html
tr_56707510,центр,Заля 3,3,80,1/4,Дов. дом,2249 €,"179,997  €",https://www.ss.lv/msg/ru/real-estate/flats/riga/centre/bclhkn.html
tr_57157485,р-он ул. Латгалес,Резнас 7,2,44,1/5,Хрущ.,770 €,"33,900  €",https://www.ss.lv/msg/ru/real-estate/flats/riga/maskavas-priekshpilseta/adhhp.html
tr_57287341,Пурвциемс,Илукстес 54/1,1,37,5/5,М. сем.,972 €,"36,000  €",https://www.ss.lv/msg/ru/real-estate/flats/riga/purvciems/cxlpp.html
tr_57126019,центр,Риепниеку 2,5,166,5/5,Сталинка,1144 €,"190,000  €",https://www.ss.lv/msg/ru/real-estate/flats/riga/centre/cbdhf.html
tr_57096830,центр,Ноликтавас 1,2,56,5/5,Дов. дом,2232 €,"125,000  €",https://www.ss.lv/msg/ru/real-estate/flats/riga/centre/ajxmd.html
tr_55551476,Пурвциемс,Буртниеку 35,1,13,4/4,М. сем.,1461 €,"19,000  €",https://www.ss.lv/msg/ru/real-estate/flats/riga/purvciems/dknfl.html
tr_57190561,Пурвциемс,Звайгзная Г. 10,2,50,5/5,Лит. пр.,970 €,"48,500  €",https://www.ss.lv/msg/ru/real-estate/flats/riga/purvciems/afbnx.html
tr_56348001,Вецмилгравис,Домбровска 9b,1,38,1/2,М. сем.,207 €,"7,890  €",https://www.ss.lv/msg/ru/real-estate/flats/riga/vecmilgravis/bidmim.html
tr_55796247,Болдерая,Гобас 8,2,45,1/2,Дов. дом,306 €,"13,780  €",https://www.ss.lv/msg/ru/real-estate/flats/riga/bolderaya/bbxphk.html
tr_55813539,центр,Катринас 8,1,28,1/2,Дов. дом,670 €,"18,780  €",https://www.ss.lv/msg/ru/real-estate/flats/riga/centre/bcncmn.html
tr_52739409,Кенгарагс,Лубанас 17,1,28,1/2,Дов. дом,206 €,"5,780  €",https://www.ss.lv/msg/ru/real-estate/flats/riga/kengarags/bxegxm.html
tr_57287127,Болдерая,Доломита 4,2,50,4/5,Спец. пр.,900 €,"45,000  €",https://www.ss.lv/msg/ru/real-estate/flats/riga/bolderaya/cjfeb.html
tr_57286987,центр,Бирзниека-Упиша 15a,1,25,2/2,Дов. дом,1596 €,"39,900  €",https://www.ss.lv/msg/ru/real-estate/flats/riga/centre/fxklx.html
tr_55573743,центр,Дайнас 10A,2,41,2/7,Нов.,3414 €,"139,990  €",https://www.ss.lv/msg/ru/real-estate/flats/riga/centre/afeib.html
tr_57267971,Саркандаугава,Виестура пр. 49,1,35,9/9,Спец. пр.,928 €,"32,500€",https://www.ss.lv/msg/ru/real-estate/flats/riga/sarkandaugava/dlpxk.html
tr_56510246,Шампетерис-Плескодале,Лиелирбес 9A,3,47,3/4,Рекон.,2563 €,"120,500  €",https://www.ss.lv/msg/ru/real-estate/flats/riga/shampeteris-pleskodale/dggjj.html
tr_57286810,Югла,Бривибас 397,1,33,5/5,Хрущ.,1060 €,"35,000€",https://www.ss.lv/msg/ru/real-estate/flats/riga/yugla/cxikn.html
tr_56672560,Межциемс,Кайвас 33,2,64,2/4,Нов.,1828 €,"117,000€",https://www.ss.lv/msg/ru/real-estate/flats/riga/mezhciems/ajnbi.html
tr_57285638,Иманта,Курземес пр. 94,2,52,6/9,602-я,1576 €,"82,000  €",https://www.ss.lv/msg/ru/real-estate/flats/riga/imanta/aoicd.html
tr_57082002,р-н ул.Краста,Салацас 16,3,72,12/16,104-я,1319 €,"95,000  €",https://www.ss.lv/msg/ru/real-estate/flats/riga/krasta-st-area/adodh.html
tr_56191326,Даугавгрива,Парадес 7,3,66,5/5,103-я,681 €,"45,000  €",https://www.ss.lv/msg/ru/real-estate/flats/riga/daugavgriva/idjxx.html
tr_56760567,Пурвциемс,Кегума 43,1,39,4/5,М. сем.,1153 €,"45,000  €",https://www.ss.lv/msg/ru/real-estate/flats/riga/purvciems/eidic.html
tr_54425025,Тейка,Бривибас 201,5,107,2/5,Нов.,1858 €,"198,900  €",https://www.ss.lv/msg/ru/real-estate/flats/riga/teika/dpxdi.html
tr_54952526,Тейка,Бривибас 201,2,56,3/5,Нов.,2141 €,"119,900  €",https://www.ss.lv/msg/ru/real-estate/flats/riga/teika/bciihj.html
tr_54369804,Тейка,Бривибас 201,1,37,3/5,Нов.,2105 €,"77,900  €",https://www.ss.lv/msg/ru/real-estate/flats/riga/teika/abgkk.html
tr_57165680,Мангальсала,Бакас 19,2,61,2/5,Спец. пр.,819 €,"50,000  €",https://www.ss.lv/msg/ru/real-estate/flats/riga/mangalsala/ajoeh.html
tr_57286480,Межциемс,Кайвас 50,3,65,5/5,Нов.,1984 €,"129,000  €",https://www.ss.lv/msg/ru/real-estate/flats/riga/mezhciems/dhilm.html
tr_57118869,Торнякалнс,Даудзесес 5,1,28,1/2,Дов. дом,507 €,"14,200  €",https://www.ss.lv/msg/ru/real-estate/flats/riga/tornjakalns/enofc.html
tr_57286319,Плявниеки,Деглава 164,3,64,5/9,602-я,1421 €,"91,000  €",https://www.ss.lv/msg/ru/real-estate/flats/riga/plyavnieki/dniln.html
tr_56202344,центр,Базницас 35,6,157,1/6,Рекон.,1719 €,"270,000  €",https://www.ss.lv/msg/ru/real-estate/flats/riga/centre/blhic.html
tr_57203528,центр,Стабу 16,6,153,3/6,Рекон.,1565 €,"239,500  €",https://www.ss.lv/msg/ru/real-estate/flats/riga/centre/gbcel.html
tr_54435582,Дрейлини,Валтера 1A,3,67,4/4,Нов.,2414 €,"161,800  €",https://www.ss.lv/msg/ru/real-estate/flats/riga/dreilini/anoxc.html
tr_55401359,Дрейлини,Валтера 1,2,50,1/9,Нов.,2262 €,"113,100  €",https://www.ss.lv/msg/ru/real-estate/flats/riga/dreilini/cfdcfm.html
tr_57275407,Межапарк,Виестура пр. 31,3,65,6/9,104-я,1184 €,"77,000  €",https://www.ss.lv/msg/ru/real-estate/flats/riga/mezhapark/dnpkm.html
tr_56419604,центр,Стабу 16,2,56,4/6,Рекон.,2419 €,"135,500  €",https://www.ss.lv/msg/ru/real-estate/flats/riga/centre/bcildj.html
tr_57181295,центр,Стабу 16,6,137,2/6,Рекон.,1572 €,"215,500  €",https://www.ss.lv/msg/ru/real-estate/flats/riga/centre/bdpiff.html
tr_56032248,центр,Стабу 16,4,82,5/6,Рекон.,2499 €,"204,995  €",https://www.ss.lv/msg/ru/real-estate/flats/riga/centre/abneb.html
tr_57286240,центр,Садовникова 39,2,31,7/7,Рекон.,2342 €,"72,615  €",https://www.ss.lv/msg/ru/real-estate/flats/riga/centre/bhjoi.html
tr_57286185,центр,Бривибас 68,2,45,4/6,Рекон.,3531 €,"158,900  €",https://www.ss.lv/msg/ru/real-estate/flats/riga/centre/bmmll.html
tr_57040529,р-он ул. Латгалес,Садовникова 39,2,31,7/7,Рекон.,2342 €,"72,615  €",https://www.ss.lv/msg/ru/real-estate/flats/riga/maskavas-priekshpilseta/akipf.html
tr_57286166,центр,Валдемара 53,2,32,1/6,Дов. дом,2125 €,"68,000  €",https://www.ss.lv/msg/ru/real-estate/flats/riga/centre/bfcdnp.html
tr_56278618,Мангальсала,Пиекрастес 21,4,97,1/2,Рекон.,1020 €,"99,000  €",https://www.ss.lv/msg/ru/real-estate/flats/riga/mangalsala/onklf.html
tr_57286065,Кенгарагс,Прушу 3/2,2,44,3/5,Лит. пр.,1022 €,"45,000  €",https://www.ss.lv/msg/ru/real-estate/flats/riga/kengarags/nmkmo.html
tr_57099960,Кенгарагс,Латгалес 291/1,2,45,5/5,Лит. пр.,888 €,"40,000  €",https://www.ss.lv/msg/ru/real-estate/flats/riga/kengarags/gnlmo.html
tr_56035685,Агенскалнс,Ранькя Д. 31,2,50,2/4,Рекон.,1532 €,"76,626  €",https://www.ss.lv/msg/ru/real-estate/flats/riga/agenskalns/bfxdjx.html
tr_57285847,центр,Пулкв. Бриежа 15,3,83,2/7,Рекон.,3000 €,"249,000  €",https://www.ss.lv/msg/ru/real-estate/flats/riga/centre/bebedl.html
tr_57285810,центр,Блауманя 20,2,46,3/7,Нов.,3997 €,"183,900€",https://www.ss.lv/msg/ru/real-estate/flats/riga/centre/cfpke.html
tr_57285626,центр,Блауманя 20,2,44,2/7,Нов.,4025 €,"177,100€",https://www.ss.lv/msg/ru/real-estate/flats/riga/centre/ajkmn.html
tr_56887363,Межциемс,Бикерниеку 246,2,43,1/2,Спец. пр.,674 €,"29,000  €",https://www.ss.lv/msg/ru/real-estate/flats/riga/mezhciems/ajnbf.html
tr_57285767,Мангальсала,Албатросу 26,2,54,3/5,103-я,833 €,"45,000  €",https://www.ss.lv/msg/ru/real-estate/flats/riga/mangalsala/oenik.html
tr_56551093,Иманта,Юрмалас Г. 74,3,63,1/3,Нов.,2714 €,"171,000  €",https://www.ss.lv/msg/ru/real-estate/flats/riga/imanta/dbdjj.html
tr_57285655,Агенскалнс,Марупес 6,3,63,2/4,Рекон.,1984 €,"125,000  €",https://www.ss.lv/msg/ru/real-estate/flats/riga/agenskalns/ffcjo.html
tr_57285632,Кенгарагс,Латгалес 252 k3,3,61,1/5,Лит. пр.,1032 €,"63,000€",https://www.ss.lv/msg/ru/real-estate/flats/riga/kengarags/aefgo.html
tr_57285434,Югла,Квелес 35,1,33,2/5,Хрущ.,1054 €,"34,800  €",https://www.ss.lv/msg/ru/real-estate/flats/riga/yugla/cmepg.html
tr_57285337,Агенскалнс,Кулдигас 10,3,60,2/2,Рекон.,1363 €,"81,800  €",https://www.ss.lv/msg/ru/real-estate/flats/riga/agenskalns/ddogj.html
tr_56747098,Агенскалнс,Марупес 6,2,55,3/4,Рекон.,2156 €,"118,630  €",https://www.ss.lv/msg/ru/real-estate/flats/riga/agenskalns/blbhpi.html
tr_57283768,Югла,Малиенас 78,3,59,2/5,Хрущ.,983 €,"58,000  €",https://www.ss.lv/msg/ru/real-estate/flats/riga/yugla/ggokl.html
tr_57040322,Вецмилгравис,Эммас 30,3,80,2/4,Сталинка,1125 €,"90,000  €",https://www.ss.lv/msg/ru/real-estate/flats/riga/vecmilgravis/aljof.html
tr_57285288,Пурвциемс,Иерикю 48,1,21,2/3,Сталинка,714 €,"15,000  €",https://www.ss.lv/msg/ru/real-estate/flats/riga/purvciems/feffe.html
tr_53681588,Плявниеки,Дравниеку 3 K-3,4,102,7/10,Нов.,2132 €,"217,549  €",https://www.ss.lv/msg/ru/real-estate/flats/riga/plyavnieki/agpcj.html
tr_56894594,Гризинькалнс,Звайгжню 21,1,21,5/6,Рекон.,2354 €,"49,440  €",https://www.ss.lv/msg/ru/real-estate/flats/riga/grizinkalns/bplfpi.html
tr_56736892,центр,Звайгжню 21,1,23,4/6,Рекон.,2337 €,"53,760  €",https://www.ss.lv/msg/ru/real-estate/flats/riga/centre/bopeb.html
tr_56736873,центр,Звайгжню 21,1,22,4/6,Рекон.,2356 €,"51,840  €",https://www.ss.lv/msg/ru/real-estate/flats/riga/centre/gpmhi.html
tr_56527238,центр,Лачплеша 36,2,48,5/5,Рекон.,3562 €,"171,000  €",https://www.ss.lv/msg/ru/real-estate/flats/riga/centre/bmnim.html
tr_56028589,Межапарк,Кокнесес пр. 20,4,80,3/3,Ч. дом,2437 €,"195,000  €",https://www.ss.lv/msg/ru/real-estate/flats/riga/mezhapark/algex.html
tr_56700968,центр,Лачплеша 36,2,32,2/5,Рекон.,3467 €,"110,950  €",https://www.ss.lv/msg/ru/real-estate/flats/riga/centre/apmed.html
tr_57285157,центр,Валдемара 143 k-2,2,38,1/5,Хрущ.,1473 €,"56,000  €",https://www.ss.lv/msg/ru/real-estate/flats/riga/centre/aaggb.html
tr_56831985,р-он ул. Латгалес,Калупес 3,1,41,2/4,Дов. дом,1707 €,"70,000€",https://www.ss.lv/msg/ru/real-estate/flats/riga/maskavas-priekshpilseta/cechhp.html
tr_56484358,Агенскалнс,Ауцес 10,3,82,2/4,Дов. дом,2134 €,"175,000  €",https://www.ss.lv/msg/ru/real-estate/flats/riga/agenskalns/bbohjd.html
tr_57285013,центр,Алунана 6,2,39,2/4,Дов. дом,4871 €,"190,000  €",https://www.ss.lv/msg/ru/real-estate/flats/riga/centre/bhepf.html
tr_57108191,Зиепниеккалнс,Берзупес 31а,2,51,4/5,Спец. пр.,959 €,"48,950  €",https://www.ss.lv/msg/ru/real-estate/flats/riga/ziepniekkalns/fooke.html
tr_56700869,центр,Бривибас 110,4,122,2/6,Дов. дом,1688 €,"206,000€",https://www.ss.lv/msg/ru/real-estate/flats/riga/centre/fpjbg.html
tr_55834856,центр,Алаукста 7a,2,36,2/2,Рекон.,3888 €,"140,000  €",https://www.ss.lv/msg/ru/real-estate/flats/riga/centre/bekikj.html
tr_57284922,центр,Марияс 14C,2,30,5/6,Рекон.,2590 €,"77,715  €",https://www.ss.lv/msg/ru/real-estate/flats/riga/centre/aadjm.html
tr_57284823,центр,Чака 133,2,41,2/6,Дов. дом,1438 €,"58,959  €",https://www.ss.lv/msg/ru/real-estate/flats/riga/centre/dopmp.html
